hearing_id,statement_index,dom_id,speaker,speaker_type,statement
279611,1727,6873672,Carl DeMaio,Legislator,"I take you at your word that that's not your intent. And so my hope is that you will work if this bill does get to the Senate with the ag community to get their support. A few weeks ago, I think I shocked folks by referencing a bill by Mr. González that was great on the issue of CARB."
279611,1728,6873673,Carl DeMaio,Legislator,"It recognized that some of the rules applied by this chamber were too aggressive, too costly, too, too many negative impacts would come with them. And we said to CARB, no. You cannot implement this unless the technologies are available to implement these standards without avoiding a cost impact to consumers."
279611,1729,6873674,Carl DeMaio,Legislator,My hope is that you can take perhaps a similar framework for this bill when it gets if it gets to the Senate to put some guardrails around this. And the way that I will judge whether those guardrails are workable is if you come back with the support of our agricultural communities. And so I wish you well in that.
279611,1730,6873675,Carl DeMaio,Legislator,"I know that you're well intended on the issue of PFAS. I do recognize some of the issues here, but we have to make these changes realistic and manageable. So with that, I will be voting no on the bill. And if it does come back, I will be looking for the support of the ag industry."
279611,1731,6873676,Josh Lowenthal,Legislator,"Thank you, Assembly Member DeMaio. Assembly Member Soria, you are recognized."
279611,1732,6873677,Esmeralda Soria,Legislator,"Thank you, Mr. Speaker and Members. Today, I rise in respectful opposition to this measure. I do wanna thank my colleague for his initial comments and the work that he has committed on this floor to do to ensure that he gets this bill right."
279611,1733,6873778,Esmeralda Soria,Legislator,"I do also just wanna share that I applaud the efforts to reduce and eliminate harmful PFAS exposure in pesticides and to ensure our food supply is safe, that our environment is protected, and that our farm workers and communities remain healthy. I think that by the comments that you've heard on this floor tonight that we share that common goal."
279611,1734,6873678,Esmeralda Soria,Legislator,"But I also wanna remind my colleagues that California farmers, and when I think about farmers, I'm not thinking about big corporate farms. Right? I'm thinking about the small farmers in my district, the small Hmong farmers that don't even speak English, the Latino farmers that were farm workers and now own their own farms. They are increasingly being asked to do more with less."
279611,1735,6873679,Esmeralda Soria,Legislator,"We ask them to produce safer food, use fewer tools, adapt to climate pressures, conserve water, comply with some of the strictest regulations in the nation, and remain competitive in a global market. And so I've said it again, and I will sound like a broken record."
279611,1736,6873680,Esmeralda Soria,Legislator,"But if we're going to continue placing additional restriction on agriculture, then we also have a responsibility to equally advocate for investments, research, innovation, and support necessary to ensure this industry can survive and thrive here in California."
279611,1737,6873779,Esmeralda Soria,Legislator,"California already has one of the most rigorous science based pesticide review systems in the nation through the Department of Pesticide Regulation. Believe me, I've advocated to improve the process and to make sure that those tools that our farmers need can get approved, tools that are safer."
279611,1738,6873681,Esmeralda Soria,Legislator,"I shared my initial concerns. I'm glad to see that there are some amendments that may be taken in the Senate. But I do caution us about unintended consequences for agriculture and food production in California. In the Central Valley, I have seen firsthand what happens when growers face major infestations without effective approved tools available."
279611,1739,6873682,Esmeralda Soria,Legislator,"For example, in 2023, when I first was on, in the here in the legislature, we had a Lygus infestation with cotton with no tools that were effective to deal with the Lygus infestation. We worked very closely with DPR when we finally were able to get Transform approved. And in fact, in the original version of that bill, Transform would have been eliminated from possibility to be used."
279611,1740,6873683,Esmeralda Soria,Legislator,"And that was the only tool that helped mitigate that Lygus infestation that we may continuously see because of the wet, wet seasons that we may see in our community. And so those kind of outbreaks create economic harm that really will impact and devastate communities like the ones that I represent. So we should continue investing in safer alternatives and strengthening the oversight."
279611,1741,6873684,Esmeralda Soria,Legislator,"I do believe that that's important. But we must also ensure we're not creating policies that unintentionally harm the very communities and the workers we are trying to protect. And so for those reasons, I cannot support the bill today, but I look forward not only to the conversations that will happen over the coming months."
279611,1742,6873685,Esmeralda Soria,Legislator,I invite any of my colleagues from urban areas that don't have agriculture in your community to come and visit my district so that you can hear directly from these farmers and the challenges that they're having on a daily basis struggling with the California regulations.
279611,1743,6873686,Esmeralda Soria,Legislator,"And so I wanna again thank my colleague for the conversations, and I look forward to the continued debate that we will have over the coming months. And I hope that we can get to a place where I can also support something that will work for all of us and help ensure California agriculture thrives."
279611,1744,6873687,Josh Lowenthal,Legislator,"Thank you, Assembly Member Soria. Assembly Member Jackson, you are recognized."
279611,1745,6873688,Corey Jackson,Legislator,"Thank you very much, Mr. Chair. I wanna thank the author for listening to my concerns from those farmers who are actually in my district as well and understanding that we have to make sure that we are setting our farmers up for success. And so we have to make sure that whatever we do and understanding that different farmers depending on what they're cultivating, depending on what their products are, may use different pesticides."
279611,1746,6873689,Corey Jackson,Legislator,So we need to make sure that we are providing them with opportunities to use something that can continue to allow them to protect their produce or whatever else that they may be growing. So I trust that the Member is going to continue to engage with us.
279611,1747,6873690,Corey Jackson,Legislator,"And as the Member has committed to engage with me as whatever amendments that you are sending our way, I'll be sending to my farmers to get their feedback because we need to make sure that whatever we do translates into what's gonna happen on the ground. So as this bill comes back, I trust that it will be something that we can all be supportive and proud of and still set up our farmers for success. So with that, I respectfully ask for an aye vote."
279611,1748,6873691,Josh Lowenthal,Legislator,"Thank you, Dr. Jackson. Assembly Member Alvarez, you are recognized."
279611,1749,6873692,David Alvarez,Legislator,"Thank you, Mr. Speaker. I think this debate and this conversation is absolutely worthwhile. And I am glad to hear the opposition who's raised their concerns, which are completely legitimate. And the version that is before us is a bill that I think is not something that works for California. However, I know that the author in his opening remarks mentioned some of the changes that he's looking into into, and I ask that he reminds of that at the end."
279611,1750,6873693,David Alvarez,Legislator,"But I do think they're significant because I've had the opportunity to have a conversation about what those are. The use of the pesticides that in the current version are banned, that's what the current version says, would no longer be banned under the proposed amendments. That is quite significant."
279611,1751,6873694,David Alvarez,Legislator,"It would force us I think in a good way over the course of time to identify better chemicals utilizing the research and the data and the process that so many of you who spoke against this bill should be utilized in order to identify a better, cleaner, effective product that works to protect the farming that happens in California. So I rise to acknowledge that the work that some of you are asking and I think believe that this author will engage in will occur."
279611,1752,6873695,David Alvarez,Legislator,"I too, as I've shared with him, am looking to ensure that the version of this bill when it returns back to us, if it gets out of this house and out of the Senate, will include language that ensures that future products, which may be needed, as was given by our our colleague from Merced just earlier, as a result of some pest, that there is a process in order for that to occur."
279611,1753,6873696,David Alvarez,Legislator,"Because the last thing we want is to not ensure that we have a product that is able to protect the agricultural community. So there's definitely work to be done. I wanna thank the author for the time. As an urban colleague of some of you who are much more familiar with the ag industry, I wanna say I think this is a good opportunity for all of us to learn about the issues of agriculture, which are significant and important to all of us."
279611,1754,6873697,David Alvarez,Legislator,"And at the minimum, this debate has served as that. And so I wanna thank the author and absolutely wanna thank those in opposition who have raised not only legitimate but productive feedback that I also expect, like you do, to be taken to account by this author as this move forward. Thank you very much."
279611,1755,6873698,Josh Lowenthal,Legislator,"Thank you, Assembly Member Alvarez. Seeing and hearing no further debate, Assembly Member Schultz, do you wish to close?"
279611,1756,6873699,Nick Schultz,Legislator,"Yes. Briefly, Mr. Speaker. Colleagues, I'm gonna be brief, but I have three quick points I wanna make. First of all, to all of you who've engaged with us or given us commentary on the floor, I know it's sort of a blind trust you're putting in me to continue the process, but our office has listened. The changes in the bill weren't thrown upon us by anyone."
279611,1757,6873700,Nick Schultz,Legislator,"It's because of my conversations with many of you and listening to the opposition. And if anything, I point to that as a sign that we are as an office, and I personally am intentional and thoughtful, and we wanna get the policy right."
279611,1758,6873701,Nick Schultz,Legislator,"The second thing I would say, and I think you all say in your own remarks, is that we're all in this together. I, earlier today, talked about checking your privilege, and I'll be the first to acknowledge I'm from an urban area. I don't understand all of the issues in a district like my like my esteemed colleague from Merced, but I commit to educating myself and working with you."
279611,1759,6873702,Nick Schultz,Legislator,"And at the end of the day, this is one supply food chain. Right? We are all in this together. The folks of my district need agricultural and rural parts of the state to thrive and to be successful. And, yes, we have to talk about investments in those communities as well."
279611,1760,6873703,Nick Schultz,Legislator,"Because when you're thriving and doing well, when the product that you're sending to urban areas is high quality and affordable and healthy, we all benefit. And the last thing I would say is this. To any colleagues that are still on the fence in this moment about to cast a vote, all I can ask one more time is that this bill will hopefully, if it gets out of the Senate and out of here today, come back on concurrence."
279611,1761,6873704,Nick Schultz,Legislator,"And if I don't live up to every commitment I've made today, then don't vote vote for it up then. But what I would say is this, as my colleague from San Diego mentioned, this is an important conversation. And all I can ask is let's not end the conversation today. Give us a chance to move this conversation forward and have these conversations and land the policy the right way. With that, I respectfully ask for an aye vote."
279611,1762,6873705,Josh Lowenthal,Legislator,"Thank you, Assembly Member Schultz. Drop the mic. All debate having ceased. Clerk will open the roll. All Members vote who desire to vote. All Members vote who desire to vote. All Members vote who desire to vote. Clerk will close the roll, tally the votes. Ayes 42, noes 19. The measure passes. Okay, Members. File item 122. Thank you, Members. I know you wanna go home, don't you?"
279611,1763,6850922,Josh Lowenthal,Legislator,"Members, this will be our final item on the night. Let's give our respectful attention to the author, please. File item number one twenty two. That's AB 2575 by Assemblymember Ortega. The clerk will read."
279611,1764,6850923,Reading Clerk,Person,Assembly bill 2575 by Assemblymember Ortega and Appolina Health Care Services.
279611,1765,6850924,Josh Lowenthal,Legislator,"Assemblymember Ortega, you are recognized. Members decorum, please. Thank you."
279611,1766,6850925,Liz Ortega,Legislator,"Thank you, mister speaker, members. I had a very long speech prepared, but I know we wanna go home. So AB 2575 is built around a simple principle that in health care, AI should support clinical judgment, but never replace it. AI may offer a promise, but in real world real world settings, these tools can often be biased and get it wrong."
279611,1767,6850926,Liz Ortega,Legislator,"Now I've heard a lot of concerns from the opposition of this bill, and I wanted to commit that if this bill gets out, I'm striking out the provision that requires a ninety day notice on updates to an AI tool."
279611,1768,6850927,Liz Ortega,Legislator,"In addition to the many other amendments that I've taken, and I wanna personally thank Assemblymember Bonta, Assemblymember Rebecca Bauer Cahan, as we work through this bill together to ensure that we get it right. But I recognize that I will continue to work as I'm hearing other concerns about AI in the health care space. With that, I respectfully ask for your eye vote."
279611,1769,6850928,Josh Lowenthal,Legislator,"Thank you, Assemblymember Ortega. All debate having ceased, Clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote."
279611,1770,6850929,Josh Lowenthal,Legislator,"Clerk will close the roll. Tally votes. Ayes 42, ayes 43, noes 15. The measure passes. Members, we are going to pass and retain on all remaining items."
279611,1771,6846346,Josh Lowenthal,Legislator,All motions shall be continued on the assembly third reading and on the Senate third reading. We're gonna move on to announcements here. Please remember to show up session on time. We still have many bills to dispense with. Expect a busy day tomorrow.
279611,1772,6846347,Josh Lowenthal,Legislator,"Our session schedules, as follows Thursday, May 28, floor session at 10AM. Madam Majority Leader, you are recognized for your announcement."
279611,1773,6846348,Cecilia Aguiar-Curry,Legislator,"We'll see you here at 10 tomorrow morning, not 10:30. Thank you, Mr. Lackey. Members, we have dispensed with a 125 items. We have 55 assembly bills left to work on. Let's be ready to start at 10:00 so we can get everybody to their flights."
279611,1774,6846349,Cecilia Aguiar-Curry,Legislator,Thank you.
279611,1775,6846350,Josh Lowenthal,Legislator,"Seeing you're hearing no further business. I'm ready to entertain a motion to adjourn. Madam Majority Leader moves, and miss Sanchez seconds that this house stands adjourn until tomorrow, Thursday, May 28 at 10:10AM. Please be here at 10AM. Quorum calls lifted."
279611,1776,6846351,Josh Lowenthal,Legislator,We are adjourned. Vote changes from the dais.
279611,1777,6855685,Dawn Addis,Legislator,"Vote change, Addis, AB 2215, Aye to not voting."
279611,1778,6855686,Committee Secretary,Person,"Vote change, Assembly Member, Addis. Assembly Bill 2215, Aye to not voting."
279611,1779,6855687,Dawn Addis,Legislator,"Vote change, AB 2118, Aye to not voting."
279611,1780,6855688,Committee Secretary,Person,"Assembly Member Addis, Assembly Bill 2118, Aye to not voting."
279611,1781,6855689,Laurie Davies,Legislator,Davies vote change. AB 2270 Aye to not voting.
279611,1782,6855690,Committee Secretary,Person,Vote change. Assemblymember Davies. Assembly Bill 2270. Aye to not voting.
279611,1783,6855728,Mike Gipson,Legislator,Gipson AB 1776 from Aye to not voting.
279611,1784,6855691,Committee Secretary,Person,"Vote change, Assembly Member Gipson, Assembly Bill 1776, Aye to not voting."
279611,1785,6855692,Rick Chavez Zbur,Legislator,"Vote change, Zbur, AB 2253, yes to not voting."
279611,1786,6855693,Committee Secretary,Person,"Vote change, Assemblymember Zbur, Assembly Bill 2253, Aye."
279611,1787,6855694,Committee Secretary,Person,"Vote changes to Assembly Members Zbur. Assembly bill 2353, Aye to not voting."
279611,1788,6855695,Rick Chavez Zbur,Legislator,"Vote change AB 2318, no to yes."
279611,1789,6855696,Committee Secretary,Person,"Vote change Assembly Member Zbur Assembly Bill 2318, no to Aye."
279611,1790,6855697,Rick Chavez Zbur,Legislator,"And I had one other. Oh, yes. Yes. Vote change AB 2253, yes to not voting."
279611,1791,6855698,Committee Secretary,Person,"Vote change Assembly Member Zbur, Assembly Bill 2253, Aye to not voting."
279611,1792,6855699,Carl DeMaio,Legislator,"Demaio, vote change. Assembly Bill 2353, Aye to no."
279611,1793,6855700,Committee Secretary,Person,"Vote change. Assembly Member Demaio, assembly Bill 2353, Aye to no."
279611,1794,6855701,Jeff Gonzalez,Legislator,"Vote change, Jeff Gonzales, AB 2254 from no to yes."
279611,1795,6855702,Committee Secretary,Person,"Vote change, Assembly Member Jeff Gonzalez, Assembly Bill 2254, no to Aye."
279611,1796,6855703,Leticia Castillo,Legislator,"Ready? Vote change Castillo, AB 2318, no to not voting."
279611,1797,6855704,Committee Secretary,Person,"Vote change Assembly Member Castillo. Assembly Bill 2318, no to not voting."
279611,1798,6855705,Leticia Castillo,Legislator,"Vote change AB 1627, no to not voting."
279611,1799,6855706,Committee Secretary,Person,"Vote change Assembly Member Castillo, Assembly Bill 1627, no to not voting."
279611,1800,6855729,Damon Connolly,Legislator,"Connolly, vote change AB 2433, Aye to not voting."
279611,1801,6855730,Committee Secretary,Person,"Vote change, Assemblymember Connolly, Assembly Bill 2433, Aye to not voting."
279611,1802,6855707,Cecilia Aguiar-Curry,Legislator,"Hi. Aguiar-Curry, AB 2353. Aye to not voting."
279611,1803,6855708,Committee Secretary,Person,"Vote change. Assembly member, Aguiar-Curry. Assembly Bill 2353, Aye to not voting."
279611,1804,6855709,Cecilia Aguiar-Curry,Legislator,"Aguiar-Curry, as AB 1603, Aye to not voting."
279611,1805,6855710,Committee Secretary,Person,"Vote change. Assembly Member, Aguiar-Curry. Assembly Bill 1603, Aye to not voting."
279611,1806,6855711,Jessica Caloza,Legislator,"Vote change, Coloza. AB 2353. Aye to not voting."
279611,1807,6855712,Committee Secretary,Person,"Vote change, Assembly Member Coloza, Assembly Bill 2353, Aye to not voting."
279611,1808,6855713,Blanca Rubio,Legislator,"Vote change, Rubio, AB 2108, from Aye to not voting."
279611,1809,6855714,Committee Secretary,Person,"Vote change Assembly Member Rubio, Assembly Bill 2308, Aye to not voting."
279611,1810,6855715,Diane Papan,Legislator,"Vote change, Papan AB 2716 from Aye to not voting."
279611,1811,6855716,Committee Secretary,Person,"Vote change, Assembly Member Papan, Assembly Bill 2716, Aye to not voting."
279611,1812,6855717,Sade Elhawary,Legislator,"Vote change, Elhawary, AB 1830. Aye to not voting."
279611,1813,6855718,Committee Secretary,Person,"A vote change, Assembly Member Elhawary, Assembly Bill 1830. Aye to not voting."
279611,1814,6855719,Tina McKinnor,Legislator,"Vote change, Mckinnor, AB 2253, Aye to not voting."
279611,1815,6855720,Committee Secretary,Person,"Vote change, Assembly Member Mckinnor, Assembly Bill 2253, Aye to not voting."
279611,1816,6855721,Mia Bonta,Legislator,"Vote change Bonta, AB 2716 from Aye to not voting."
279611,1817,6855722,Committee Secretary,Person,"Vote change Assembly Member Bonta, Assembly Bill 2716, Aye to not voting."
279611,1818,6855723,Mia Bonta,Legislator,"Vote change, Bonta AB 2296, from Aye to not voting."
279611,1819,6855724,Committee Secretary,Person,"Vote change, Assembly Member Bonta, Assembly Bill 2296, Aye to not voting."
279611,1820,6855731,José Solache,Legislator,"Yep. Vote change, Solache, AB 1542 From yes to not voting."
279611,1821,6855732,Committee Secretary,Person,"Vote change, Assembly Member Solache. Assembly Bill 1542. Aye to not voting."
279611,1822,6855725,Rick Chavez Zbur,Legislator,"Zbur, vote change, AB 1666, yes to not voting."
279611,1823,6855726,Committee Secretary,Person,"Vote change, Assembly Member Zbur, Assembly Bill 1666, Aye to not voting."
279661,0,10331419,Jerry McNerney,Legislator,"Committee on rev and tax will not come to order. Good morning and welcome to the Senate Committee on Revenue and taxation. We have 21 bills on today's agenda with two bills proposed for consent. The the, the consent bills are file item one AB 611 by Assembly member Lee, and file item 13, AB, 2167 by Assembly member Macedo."
279661,1,10331420,Jerry McNerney,Legislator,"File item 21, AB 2705 by Assemblymember Dixon has been pulled by the author, and Vice Chair Abaro Gill is unable to attend today's hearing."
279661,2,10331421,Jerry McNerney,Legislator,"We do not have a quorum yet, so we'll begin as a subcommittee. We see one of the authors in the house. Sami Mabrata on AB 760, please come and present your bill as a subcommittee. I need a scratch pad."
279661,3,10331422,Tri Ta,Legislator,"Good morning, Chair and Senator. Today, I'm here to please introduce ABA 760, a bill that would ensure the victim of the Garden Grove chemical incident that will be make whole. I would like to start by thanking the committee staff who went beyond and above in working with my office, and I will happy happy to accept the the commitment and amendments. On May 22, over 50,000 residents of Orange County were evacuated to the issue of of the chemical tank."
279661,4,10331423,Tri Ta,Legislator,Directing up the tank to releasing pressure became a big concern to everyone in the community.
279661,5,10331424,Tri Ta,Legislator,"And thankfully, with the hard work from the Orange County Fire Authority and several other agencies from the federal state and local, we could able to prevent a disaster. Until the disaster was avoided, many of those evacuated still suffer losses. School were closed. Family was forced from their home to find shelter. Small businesses that survived on small merchant were forced to close, and many low income families lost."
279661,6,10331425,Tri Ta,Legislator,"Recall wave. I did visit a few shelter at a time and received many concerns from many of my constituent. That result, today, there are several lawsuits that have been filed seeking compensation for these losses. Under current law, a settlement that may arise from this lawsuit can be considered income and tax. This fund are intended to make victim whole."
279661,7,10331426,Tri Ta,Legislator,"Current law would allow the state to take a cut of compensation that it intended for victim. Taxing this compensation reduce ability of this settlement to make victim whole. AB 760 ensure that settlement that come from Garden Road chemical incident will be exempt from California income tax. Victims will be fully compensate and allowed to recover AB 764 of California residents by ensuring that victims are fully reimbursed. I'd like to introduce my witness, Mister Lan Wang, trustee of Granite Road School Unified District."
279661,8,10331427,Lan Nguyen,Person,"Good morning, Mister chairman and the community members. I am Lan Kwok Nguyen, the trustee of Elgato Unified School Districts. I'm here to testify in support of AB 760, sponsored by Assemblyman Tree TAR. Our school districts serve over 33,000 students in 68 school sites, from the kindergarten to high schools. Due to due to the chemical leak evacuation, on a moment notice, we had to shut down 50 15 schools affecting 8,000 students and about 1,000 employees."
279661,9,10331428,Lan Nguyen,Person,"With this number of students and staff members being affected, we have a larger number of the Pan family member and other relatives being evacuated as well. As we were attending to this one quarter of our district population, we still had to maintain regular operation to the other three quarter of our district community, especially during the last few days of schools, including graduation and other school and activities."
279661,10,10331429,Lan Nguyen,Person,"We estimate that we have incurred over 56,000 for serving lunches to the students who were evacuated and also suffered $2,250,000 in cost in loss of services to our district staff. Along with our, school and district community, we had witnessed on phone losses to our business and resident. Due to the dangerous, short notice, and urgency nature of this evacuation, our community has suffered far more losses than they could if they could plan or have some time prior warning."
279661,11,10331430,Lan Nguyen,Person,They had
279661,12,10331431,Tri Ta,Legislator,"to endure the traumatizing experiences of not knowing what might happen next, pay far more expenses for the basic need before emergency services kick in. These losses could have been much less if they had some more time for warning or preparation."
279661,13,10331432,Lan Nguyen,Person,"Now that we don't know if they can ever recover any losses or damages that they suffer. But if they do, they should be allowed to keep whatever little recovery they can. Therefore, a vision of the a p seven sixty may not make them whole, but it would provide an immense comfort to the people that the stake is doing what it can to assist the victim in this very extraordinary disaster. Thank you to Mister chairman and the community member for listening to my testimony today."
279661,14,10331433,Tri Ta,Legislator,I'm I'm the chief of technical.
279661,15,10331434,Jerry McNerney,Legislator,"Well, I thank the, the author and the witnesses. Are there any members of the public that wish to, voice their opinion, in support of this bill? And if so, please approach the microphone and limit your comments to your your affiliation and your support. Seeing no members of the public approach the microphone. Okay."
279661,16,10331435,Jerry McNerney,Legislator,Seeing one.
279661,17,10331436,Unidentified Speaker 003,,"Apologies, Mister chairman. Amy Jenkins on behalf of the Orange County Board of Supervisors and strong support. Thank you."
279661,18,10331437,Jerry McNerney,Legislator,"Thank you. Seeing no other members, no other members of the public voicing support, are there any members of, of in primary opposition that wish to make their case? Seeing none, are there any members of the public that wish to voice their opposition? Seeing none, I will turn to the committee and see if any committee members have comments. Seeing none, city member Todd, I wanna thank you for your presentation."
279661,19,10331438,Jerry McNerney,Legislator,"And I I wanna thank you for saying that the staff goes above and beyond because they do. I appreciate that. The Garden Grove chemical leak harmed residents clearly, and businesses through no fault of their own. There are settlement payments. The bill says that California will not tax those settlement payments."
279661,20,10331439,Jerry McNerney,Legislator,That's fair. Are you I just wanna clarify that you are accepting the committee amendments.
279661,21,10331440,Tri Ta,Legislator,"Yes. I do. And I really want to thanks, I really want to thank the Chair and the committee staff for working really hard on this bill. They all go, both and beyond, and I really appreciate that. And this bill is really important, for my district."
279661,22,10331441,Tri Ta,Legislator,"I still remember that for the last four or five days at a time, every day that I visit a few shelter in my district, and I receive a lot of concerns with with a lot of a lot of a lot a lot of my constituent, they really, really worry. They didn't know what happened because it never happened before."
279661,23,10331442,Tri Ta,Legislator,"And until now, a lot of president in my district, they continue to call me to ask me about what would happen, you know, because, you know, they, they have a lot of losses. Like, they had to take, day off from work, and their family was evacuated. So I I I experienced that because that that happened in my district."
279661,24,10331443,Tri Ta,Legislator,"So I respect my ask you, I vote. Alright. Thank you, sir. Thank you."
279661,25,10331444,Committee Secretary,,"Thank you, sir."
279661,26,10331445,Committee Secretary,,Senators McNearney.
279661,27,10331446,Jerry McNerney,Legislator,Here.
279661,28,10331447,Committee Secretary,,"McNearney present. Alvarado Alvarado-Gil, Ashby, Becker?"
279661,29,10331449,Committee Secretary,,Becker Becker present. Grayson? Here. Grayson present. Motion is do pass as amended to the committee on appropriation.
279661,30,10331448,Unidentified Speaker 007,,Aye.
279661,31,10331450,Committee Secretary,,Senators McNerney.
279661,32,10331451,Jerry McNerney,Legislator,Aye.
279661,33,10331452,Committee Secretary,,McNerney. Aye. Alvarado-Gil. Ashby. Becker.
279661,34,10331453,Unidentified Speaker 047,,Aye.
279661,35,10331454,Committee Secretary,,Becker. Aye. Grayson.
279661,36,10331455,Unidentified Speaker 050,,Aye.
279661,37,10331456,Committee Secretary,,Grayson. Aye. Three zero.
279661,38,10331457,Jerry McNerney,Legislator,The bill is now on call. Alright. Thank you. Any other authors present? The committee will now go into recess until we have another author.
279661,39,10331458,Timothy Grayson,Legislator,"And then the reminder is...the Committee on Revenue and Taxation will come to order. And just a reminder, item 21 has been pulled by the author and, also, item number two, AB 1675 Assemblymember Lee has been pulled by the author as well. We do have an author with us today. Item number 16, AB 2319 by Assemblymember Schultz. And you may present when you are ready."
279661,40,10331459,Nick Schultz,Legislator,"Well, good morning, senators. Thank you very much. I feel like this is an intimate conversation about a topic that I care deeply about. I am pleased to present Assembly Bill 2319 this morning, and I hope you'll indulge me for a few hopefully entertaining comments. I do want to begin on a serious matter and thank the committee profusely for all the work that has been done on the bill."
279661,41,10331460,Nick Schultz,Legislator,"And wanna go with, before we go any further, just mention that I will be accepting all of the committee amendments listed in comment eight of the committee analysis. As we all may know, California remains the center of the global film and television industry, but post production work, including editorial, sound scoring, visual effects, and finishing, is increasingly being performed in other jurisdictions that offer targeted competitive incentives. Current law limits eligibility for the California motion picture tax credit primarily to projects that complete principal photography in our state."
279661,42,10331461,Nick Schultz,Legislator,"As a result, post production work is often moved to competing jurisdictions that offer stand alone or more flexible incentives for post production activity. I hate to say it, but California's a little late to the game on this one."
279661,43,10331462,Nick Schultz,Legislator,"States and countries already offer and have offered for some time. These incentives include, but are not limited to the states of New York, New Jersey, as well as Canada, the United Kingdom, and Australia. These policies have led to the migration of high wage jobs, vendor spending, and economic activity out of the state of California. Major post production editorial facilities, including scoring stages operated by Sony, Fox, Warner Brothers, and Skywalker Sound, are generating substantially less revenue than in previous years, and face the risk of closure."
279661,44,10331463,Nick Schultz,Legislator,"Economic analysis demonstrates that post production incentives generate significant returns on public investment through increased taxable wages, local vendor spending, and broader ancillary economic activity."
279661,45,10331464,Nick Schultz,Legislator,"Without a targeted post production incentive, California risks further losing a critical segment of the entertainment industry supply chain that has truly defined the state, even when creative leadership remains largely based in the state. AB 2319, if approved, would create the California Postproduction Tax Credit, a targeted incentive for qualified post production expenditures performed in California regardless of where principal photography occurred and subject to program requirements and oversight."
279661,46,10331465,Nick Schultz,Legislator,"I'd like to note that this post production tax credit is not tied to the $750 million budget for the Motion Picture Tax Credit that was passed last year. I have submitted a pending budget request to establish the separate funding that this program anticipates, and I'd also like to note very importantly that to be eligible for this contemplated postproduction tax credit, the project either needs to be filmed outside of California or be a project that was filmed in California, but did not receive the Motion Picture Tax Credit. Point I'm trying to make is there is no double dipping permitted. Voicing their me-too, and now to the more fun part."
279661,47,10331468,Nick Schultz,Legislator,"Voicing their me too support today are many members of the Motion Picture Editors Guild, IATSE Local 700, and others with the California Post Alliance, and I wanna thank both of those organizations for their steadfast support in getting us here today. You're also, going to hear, some, pretty exceptional me too comments, including from 10 time Academy Award nominated rerecording mixer, Anna Belmer, Picture Editor, Maisie Hoy, and Post Executive, Ted Galliano."
279661,48,10331469,Nick Schultz,Legislator,"But before all that, with me today to speak in support of AB 2319 is F, Hudson Miller, President of the Motion Picture Editors Guild, IATSE Local 700, and Marielle Abaunza, President of the California Post Alliance. And at the appropriate time, Mister Chair, I'll respectfully ask your aye vote."
279661,49,10331470,Jerry McNerney,Legislator,"So I'd like to remind the, witnesses that you have two minutes to present."
279661,50,10331471,F Miller,Person,"Yes. Thank you, and thank you. Good morning. I proudly represent the Motion Picture Editors Guild, the world's preeminent labor union and post production professionals. Our members work, the magic of transforming raw camera footage into the stories that transfix the world."
279661,51,10331472,F Miller,Person,"We have more than 6,200 members in California, the historic heart of our industry. But our industry and our heart is ailing. Our California membership has shrunk by 15% in the last four years, a loss of 1,100 hardworking, middle class members. We have lost 3% of our members in this past year alone. These aren't statistics to us."
279661,52,10331473,F Miller,Person,"They're our union sisters, brothers, and kin. They're talented artists and craftspeople, and, yes, California taxpayers, whose lives have been upended by the employment crisis in our industry. Too many of them no longer believe they can support themselves and their families doing the work they love, in the state that they love. That's why we must follow the lead of New York, New Jersey, and other states by establishing a stand alone post production tax credit. That's why our union, loudly, proudly, and without reservation, cosponsors this bill."
279661,53,10331474,F Miller,Person,"That's why our members have written more than 1,200 letters to members of this committee. These 1,200 letters have just one message. We need to pass AB 2319. Like many of our members, I am a Californian by choice. I moved here because this state was the undisputed capital of movie making."
279661,54,10331475,F Miller,Person,"I've had a rewarding career in this industry spanning decades, helping to bring cinematic magic to screens across America and around the world. I have been living the California dream. The challenge before us is how to keep this California dream alive. Alive right here where it belongs in California. California, the state that historically been the heartbeat of American storytelling."
279661,55,10331476,F Miller,Person,California -
279661,56,10331477,Jerry McNerney,Legislator,"Would you please wrap up your, excuse me, would you please wrap up your testimony?"
279661,57,10331479,Jerry McNerney,Legislator,Would you please wrap up your -
279661,58,10331478,F Miller,Person,Sure. Pardon?
279661,59,10331480,F Miller,Person,Please keep this California dream alive. Vote to pass AB 2319. Thank you.
279661,60,10331481,Marielle Abaunza,Person,"Hi. Good morning. Dear Chair McNerney and members of the committee, thank you for the opportunity to speak today, and thank you Assemblymember Schultz for your leadership with this bill. My name is Marielle Abaunza, and I serve as the President of the California Post Alliance, and I work in business development at Signature Post. I am here representing thousands of California residents who work across all areas of postproduction, including picture editorial, sound, music, color, VFX, and finishing."
279661,61,10331482,Marielle Abaunza,Person,"While our names do not appear on movie posters, our work brings every film and television show to life. The challenge for the postproduction community is that our struggles are often invisible. When production leaves and studio lots are empty, that makes headlines. When post leaves, the loss is quieter. The resulting layoffs, facility closures, displacement of our workforce, and the anxiety felt by the next generation go unnoticed."
